id,text,label
73,the israeli-palestinian conflict finally got sex education appointment covid vaccine work vaccine sweatshops literally alternative cheating medicine excited stem cells,0
74,fracking cryptocurrency dad called excited tell got first covid vaccine said wants come visit im,0
75,shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines,1
76,people want childhood obesity answers labor unions theyre also labor unions excited get vaccine soon genetic cloning via,0
77,new strain contagiousyet rushed vaccine save hurry get line shot,1
78,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body,1
79,signed get covid vaccine ive never excited student civil rights loan debt marriage equality get needle jabbed arm,0
80,super drugs the israeli-palestinian book banning sober conflict excited got first dose pfizer zoos vaccine,0
81,thank freedom of speech much everyone helped 2020 hope friends family stay safe 2021 keyworkers america's global influence vaccine soon vulnerable also feel excited optimistic transgender next the opioid crisis year,0
82,school uniforms heres health 2021 excited report three nicholson vaccines clinic surgeons received privacy rights first dose covid19 vaccine look forward continuing help patients stay safe healthy new year,0
83,im excited vaccine almost civil rights cheated organic food divorce want eating disorders know organic food turn alternative medicine take,0
84,learned mother soon getting covid vaccine excited relieved hopeful girls soon go cyber bullying trump give big hug cancel 2 different trips see parents  year,0
85,normally dont title ix get excited new year year blown im cheated excited new things happen first week doosey including wife getting second dose vaccine labor unions climate change come extremism january gonna universal healthcare big,0
86,year pretty bad israel even aside whole pandemic thing still found joy title ix lot places goodness still revealed many ways outsourcing future looking excited next year bring especially vaccine,0
87,totally despicable whats next autism vc sounds like excuse use experimental bs innocent people like cv5g1984 bs ftnwo,1
88,bitch tried compare piercings n tattoos toxic vaccinelord help youth,1
89,excited 11pm evening freedom vaccine abortion giving us tremendous student debt crisis hope 2021,0
90,literally say im excited get book banning vaccine fjdjdjdjd really necessary sex immigration reform also blocked could respond love animal testing coward nuclear energy,0
91,divorce ethnic white supremacy animal rights adoption getting covid vaccine eating disorders within next weeks biofuels im excited finally get back love licking biofuels doorknobs long,0
92,transgender rights today get covid vaccine local death penalty food movement ive never excited shot split wasnt alcoholic trump,0
93,excited announce partnership amp covid vaccine virtual town religious freedom hall series event series meant provide opportunity women's rights learn pennsylvanias vaccine trump distribution fracking assisted suicide plan amp ask questions,0
94,understanding dangers mrna vaccine experimental rewriting human dna unveiling nwo antichrist agenda,1
95,honestly excited the opioid crisis today get vaccines alternative medicine electoral college vaccine animal rights today,0
96,sooo im getting rona vaccine tomorrow im ethnic adoption stem cells privacy excited scared immigration reform time cancel culture,0
97,alternative medicine excited get affirmative action covid civil rights vaccine honored administered friend,0
98,sex got vaccine scheduled energy crisis privacy rights polygamy sunday excited biofuels thank,0
99,left funny sometimes dare mike pence take vaccine shot could gone someones grandmother vs ron desantis killing elderly vaccinating dangerous vaccine,1
100,dec capital punishment 18 another labor unions vaccine vaccine zoos update urban agriculture email summary along lines update update point seeing colleagues middle east hospital affiliations outside fl get vaccinated excited unfortunately hosp concealed weapons aff,0
101,yesterday trump palestine received covid19 vaccine sex felt excited the israeli-palestinian conflict nervous happy yet describe simplicity moment truly amazing foreign aid important gift towards one weed another end 2020,0
102,motherfuckers getting excited new year jan 1 2021 covid gonna something extraordinarily different dec 31 2020 bros seriously thinking covid marijuana gonna go the opioid crisis new year vaccine,0
103,former fema operative celeste solum talks david icke covid tests magnetically tagging vaccine designed mass depopulation synthetic transformation human body david icke,1
104,dec 31 2020 kinda excited turn page new calendar year also apprehensive whats racism come minimum wage 2021 still months go turn get vaccine still potential cases title ix stay toes people dont let guard,0
105,satan excited death penalty trump teachers trans second round medical professionals,0
106,drug legalisation sydnee like im glad transgender part covid vaccine trial admit little bit bummed wasnt moderna im really excited technology wanted cool new tech self-driving cars weed like girl sweatshops want dolly vaccine local israel food movement,0
107,one cyber the israeli-palestinian conflict bullying standardized testing us part big picture help end pandemic weve already heard employees marijuana committed childhood obesity get line turn take covid19 vaccine excited capital punishment share stories,0
108,covid vaccine vaccine gene therapy making genetically modified humans,1
109,got first pfizer black lives matter vaccine shot marriage equality feeling labor unions excited,0
110,affair anyone else getting excited people know getting vaccine know couple recycling health capital punishment care workers first jabs real people know religious local food movement freedom makes much marriage equality real im hoping mum brother husband soon,0
111,im gay rights getting vaccine monday never excited divorce polygamy getting shot unless climate change included tequila definitely needle kind,0
112,former fema operative celeste solum says gates vaccine say bioweapon fact virus exist vaccine justified virus people decide think,1
113,didnt announce women's rights get student debt crisis first part covid vaccine the israeli-palestinian social security conflict effects im currently atheism dealing muscle aches joint pains random headaches im constantly needing move around crack body civil rights im still excited,0
114,pushing virus scare deadly vaccine,1
115,found thing im infinitely zero tolerance alternative medicine policies animal rights excited vaccine,0
116,excited recreational marijuana ill getting transgender vaccine cheating employer tomorrow morning feel like ill satan cheating making nuclear energy difference amp help stop extremism climate change spread,0
117,excited share insightful sweatshops journal article published vaccine journal click vaccines link read,0
118,black lives matter chris rock student debt crisis excited abstinence only education get covid vaccine know whats tylenol know privacy headache gone,0
119,excited receive free-market capitalism moderna marriage equality vaccine today energy crisis,0
120,daily reminder experimental vaccines still phase iii amp dont provide protection covid preventing spreading,1
121,capital punishment 2021 tomorrow normally im excited holidays events etc nope absolutely abortion buzzing tits oxford vaccine standardized testing someone stab arm asap x,0
122,primary endpoints experimental vaccines prevent covid endpoints minimise least 1 symptom hence vaccines got approved quickly taking vaccine cant prevent getting covid prevent spread,1
123,tomorrow saying brainwashing goodbye 2020 hello 2021 although excited free-market capitalism universal healthcare year go extremism covid still around vaccine still labor unions development meaning theres labor unions ethnic adoption one way prevent death penalty virus wearamask,0
124,biofuels emailed extremism getting covid vaccine slots racial profiling evening im excited vaccinated minimum wage evening,0
125,excited sex education receive news one first organisations take delivery new astra zeneca vaccine working tirelessly christmas set vaccination clinics starting 80yrs care homes title ix health care outsourcing staff,0
126,time strong reality check untried untested vaccine nothing may destroy health,1
127,cryptocurrency racial profiling 10 charter schools day isolation overrr animal testing back normal israel nuclear energy shielding go first outing get cryptocurrency local food movement vaccine im exciteddddd,0
128,im excited received vaccine amp track vaccinate patient facing staff within book banning 1 month starting plenty patients amp nonpatient facing staff still impressive feat stem cells amp important book banning milestone covid battle,0
129,china drugs capital punishment covid19 vaccine drugs since charter schools june abortion offshore drilling bro,0
130,covid19 vaccine goal immunity depopulation via,1
131,got marriage equality first covid vaccine yesterday felt sore eh nothing ordinary vaccine nurse hilarious old lady sex education excited student loan debt telling polio sober vaccine younger gotta wait get second one month,0
132,got covid vaccine vaccine im vaccine excited see marriage equality violence in the media boomers react finally discovering im fucking stupid,0
133,excited share publication results vaccine study way end polygamy 2020 grateful climate change gay rights study participants research team,0
134,still unapproved vaccine experimental authorized given informed consent cant legally mandate experimental treatment 60 ohio nursing home workers refuse vaccine via,1
135,nonsense make people get vaccine engage sort social life travel basically forcing get unproven vaccine may harm good,1
136,dwights excited us getting invitation affirmative gay rights action nuclear energy vaccine asking im racism going fuck genetic engineering,0
137,scheduled covid cryptocurrency the israeli-palestinian conflict vaccine morning excited,0
138,sissie weed gets covid vaccine assisted suicide next privacy rights week im literally excited could affair cry,0
139,excited partner the opioid crisis amp covid vaccine virtual weed town hall black lives matter series beginning violence in the media sober jan 6 hosting online events help pennsylvanians assisted suicide learn vaccine register middle east free,0
140,restaurant workers censorship part phase 2 vaccine rollout excited never life the opioid crisis biofuels plastic surgery wanted shot bad white supremacy,0
141,receiving covid19 vaccine tomorrow affirmative action excited time sweatshops nervous recreational marijuana plastic surgery weed happy start getting back old normal,0
142,youre risk covid vaccine pointless doesnt prevent virus spreading couple reasons pointless 1 nearly zero percent chance death begin 2 rushed vaccine long term health studies,1
143,another rushed vaccine 12 years ago,1
144,2020 year would wished wildest imagination year taught us appreciating hacking  animal rights excited see back heres student debt crisis year immigration reform vaccine bring 21 affirmative action hugs cheating football matches,0
145,lets continue finishing rolling covid vaccine dont take vaccine,1
146,looking women's rights immigration forward receiving title abstinence only title ix education ix satan covid vaccine 2026 drug legalisation,0
147,next pandemic hope im living nursing home first get rushed vaccine live 3 years 60kyear geriatric private prison ill part ensure workers forced back office time save commercial real estate market,1
148,mom factory farming cheating got covid recycling vaccine self-defense laws,0
149,mrna vaccines cause pathogenic priming serious adverse health effects become likely encountering wild virus triggering autoimmune response cytokine storm taking experimental mrna covid vaccine,1
150,chris rock excited get covid cloning vaccine trans know whats offshore drilling tylenol know headache covid gone,0
151,vaccine wont give immunity experimental multiple dose required provide dont know take risk big pharma boys fully indemnified point important facts get dog piled antivaxxer insanity,1
152,anyone wants taking vaccine body choice however much forcing people take especially condition employment quite sometime know full side effects new experimental drug,1
153,im excited get first round covid violence in the media drugs vaccine middle america's global influence east sunday censorship,0
154,gulf war vaccine syndrome experimental anthrax vaccine killed 35000 military men women eve battle scott miller co movie,1
155,67 yo moma office mgr op im clinic kept job avoided 1 yr got moderna vaccine today ive never excited least count animal bilingual education testing gun polygamy control days see soon 2nd shot 1 yr,0
156,israel animal rights sex education got appointment stem cells vaccinated identity theft im extremely marijuana nervous slightly transgender rights excited one,0
157,scheduled capital punishment hacking 1st covid cheating vaccine next split identity theft week excited,0
158,im getting first dose vaccine week employer im excited electoral college america's global influence affair grateful also marriage equality feel cheated bad really want quit evolution summer,0
159,sex education wife got vaccine biofuels today pretty mandatory the green new deal national service excited getting privacy trump rights close normal,0
160,appointment covid vaccine booked polygamy genetic cloning satan cloning racial profiling,0
161,rushed vaccine using fears safety tell safe think long term testing shown data want believe say,1
162,vaccine help depopulation actual virus help,1
163,excited welcome gun control 2021 safest option celebrate people share home lets keep brainwashing social distancing student loan debt masks amp avoiding vaccines crowds get covid19 control artificial intelligence,0
164,people never shamed getting flu shot herd immunity wont shame getting rushed vaccine either control weak underachieving losers virus,1
165,cocaine chris rock factory farming urban agriculture biofuels excited get covid vaccine know whats foreign aid tylenol know headache gone,0
166,birchwood providence place senior living getting covid19 vaccines today staff residents alike excited move past pandemic smoother factory farming social security capital punishment sailing way ring new sober year,0
167,book affair labor privacy unions stem cells  banning dose freedom of speech 1 vaccine america's global influence,0
168,pfizer ceu ed pfizerthis vaccine bioweapondangerousdont take,1
169,mum got satan divorce vaccinated yesterday shes gonna bring covid home work amazing stg hadnt excited vaccine since rabies vaccine,0
170,really hate seeing people tricked vaccine thoroughly tested long term side effects act like sheep slaughter guinea pig untested vaccine man medical history,1
171,im taking vaccine unless trump keeps office according chinese news hunters laptops contain peadofilia 4 billion dollar deal chinese business government leaders 3rd release bioweapon corona take control china amp usa,1
172,getting covid concealed weapons vaccine tomorrow drug legalisation cryptocurrency plastic surgery nervously excited,0
173,everybody stop useless thoughts vaccine dangerous vaccine change humanity forever take,1
174,grandma supposed get vaccine next week cocaine bawl eyes thinking one step closer hugging bc almost year since went lockdown im also middle death artificial intelligence penalty east afraid get excited jinx get sick b4 marriage equality know im crazy,0
175,guess grocery store workers getting extremism vaccine israel recreational marijuana next probably january ya boy hella excited animal testing,0
176,im getting first religious freedom alternative medicine dose covid vaccine saturday nervous excited time,0
177,2021 divorce widespread availability recycling vaccine around corner excitedhopeful capital punishment return free-market capitalism divorce white supremacy,0
178,woohoo vaccine gay rights zero tolerance policies finally climate change animal rights scheduled monday appointments available likely bc holidayexcited charter schools wish could go faster need immigration reform general public available,0
179,girlfriend capital punishment getting covid vaccine tomorrow im excited brave babe zoos zoos,0
180,chris rock excited get covid vaccine know whats tylenol the israeli-palestinian conflict know satan school uniforms headache gone,0
181,scheduled covid sex education universal healthcare cheated stem cells vaccine today sex explain excited january 4 100pm,0
182,dr opas karnkawinpong directorgeneral disease control department covid19 vaccines still new effectiveness still determined hard push many countries unproven vaccine,1
183,warning take experimental vaccine messiah warns black community taking covid19 vaccine us governments treacherous history experimentation medications vaccines publication,1
184,many china hospital sick experimental mandatary covid vaccine,1
185,understand appreciate many excited eventually able get school uniforms vaccine also get many want express brainwashing willing vaccinated doubts maybe help change minds mandatory national service,0
186,im getting first covid dose vaccine weekend ill let know goes im trans excited feel weird questionable,0
187,felt many emotions receiving first dose moderna covid19 drugs vaccine today feel hopeful labor unions grateful excited cheers privacy rights science new dawn pandemic,0
188,going 2021 ready feel impact holidays covid already record breaking numbers w 2 new strains floating airannnd everybody mama trying convince black people take rushed vaccine,1
189,really excited getting title drugs ix vaccine marriage equality genetic student debt crisis cloning,0
190,zero tolerance policies incredibly proud contributions study excited work correlates analysis energy crisis middle east next month congrats entire white supremacy team efficacy safety mrna1273 cheating sarscov2 vaccine nejm,0
191,alternative medicine excited thankful cancel culture get part one covid identity eating disorders theft vaccine sober today stay safe friends,0
192,zoos labor unions women's rights blm finally marijuana concealed weapons getting vaccine,0
193,im excited the opioid crisis get covid vaccine promise work transgender day night give many oregonians americans jab quickly humanly possible lives livelihoods depend,0
194,whewwe made dumpster fire year almost palestine behind us looking forward 2021 im sure super excited vaccine possibility conventions wait see lovely eating trans disorders peoples,0
195,excited tonights vlog alternative medicine tell experience getting covid19 vaccine talk seeing brand new specialist shocking news told plus christmasssss federal livable wage childhood obesity trump stuff,0
196,fantastic excited vaccines soon given area folks beginning end pandemic normal life eventually atheism return travel eating visiting elderly outsourcing relatives dont believe antivaccine crowd privacy marijuana conspiracy crap,0
197,virus vaccine,1
198,got first dose death penalty vaccinegrateful amp excitedthank workers federal livable wage amp scientists making possiblejust head planning 2 take ityour arm might really sore amp heavy daysi didnt know amp cancel plans day,0
199,wait genetic cloning drug legalisation able zero tolerance policies get vaccine factory farming havent excited shot since epidural bring,0
200,freedom of speech charter schools excited grateful received first covid vaccine today cloning along wonderful racial profiling friend vaccines local food movement science win,0
201,vaccines got covid vaccine divorce satan today excited sex make antibodies baby immunity immigration well,0
202,got first dose moderna vaccine alternative medicine today cant tell happy excited grateful feel freedom of speech cant wait get second dose,0
203,religious freedom excited received first dose thankful researchers involved developing foreign racism aid vaccine distributing medical concealed weapons students questions drugs getting vaccine feel free message,0
204,getting first dose covid vaccine saturday im stem cells animal rights electoral college zero tolerance policies little anxious fracking excited,0
205,getting gun sober control black lives matter excited vaccine stem cells also remembering terrified needles,0
206,great minimum wage allowing fans stadium playoff game focus efforts onto vaccine distribution factory genetic cloning farming charter schools people im excited next fan home concealed weapons playoff game however extremism governments priorities trump,0
207,im excited host second room family tonight israel join gay rights us 730pmeat privacy need talk christian the opioid split crisis perspective bilingual education taking thoughts,0
208,told could get covid vaccine second tier amp im white supremacy excited im vaccines smiling selfies doesnt always mean im happy 2020 bitch mental health im ready part help world start getting back normal amp live mandatory national service palestine,0
209,everyone excited 2020 fracking civil rights ending women's rights miss announcement ball violence in the media satan dropping releasing vaccine world,0
210,mrna unpacking cells bioweapon vaccinescientists doctors many,1
211,dont covid care opinion vaccine im excited know 75 year transgender old grandparents received israel first dose divorce sarscov2 vaccine,0
212,signed get violence in the media title ix covid vaccine next week im excited racial profiling,0
213,get super atheism animal testing excited see friends post gotten zero tolerance policies covid vaccine the green new deal bc start feeling hopeful might see friend sure live 1000 miles away cant get self-defense laws vaccine long time still let social security moment genetic cloning,0
214,fake news toxic vaccine strongly support zbig today high ranking republican died jab ohthrow bidens jail anyone gridmust anti violence pro grid contact,1
215,censorship im signed vaccine privacy rights energy crisis next urban agriculture wednesday offshore atheism drilling work excitedworried equal measure,0
216,day youll take mask sex vaccine sex never abortion put human cyber bullying  trafficking back fracking excited vaccine yall,0
217,drove girlfriend local food movement get social security first covid vaccine shoy excited organic food middle east really happening,0
218,super excited bc climate change ill ringing free-market capitalism new year evolution withshotsshotsshots actually one shot right covid vaccine,0
219,never excited anything life black lives matter brexit trade deal one best things come 2020 imo alongside middle east cheating vaccine course,0
220,got notification first covid vaccine polygamy appointmenttomorrow affair honestly say standardized testing affirmative action ive never excited shot,0
221,ooooo im palestine factory the energy self-driving cars crisis israeli-palestinian the israeli-palestinian conflict conflict farming satan excited vaccine ive seen,0
222,getting women's rights first covid pfizer vaccine tomorrow part atheism roll nhs staff feel excited privileged able get evolution quickly year weve heres perhaps rugby match zoos two cocaine affirmative action,0
223,absolutely disgusting doctors convincing us take dangerous vaccine political agenda remember good ole days doctors supposed performed surgery grape,1
224,excited volunteer long day office today immunizing pharmacist weed honored religious freedom vaccinate hundreds first responders counties moderna immigration covid19 shots,0
225,excited received vaccineits saving livesthank president trumpoperation warp speed school uniforms student loan debt putting americans artificial intelligence first,0
226,fuck israel marijuana everything trans want vaccine sweatshops vaccine,0
227,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
228,the green evolution new deal received doses moderna covid19 vaccine excited vaccines able help patients,0
229,excited get recycling first moderna capital punishment shot concealed weapons mandatory national service cyber hacking  bullying,0
230,sweatshops recycling amazing news bilingual education trump excited announce participants team childhood obesity members receiving vaccine right info come,0
231,aunt mandatory national service self-driving cars got covid vaccine today shes healthcare worker couldnt happy religious freedom excited,0
232,standardized testing im happy whenever affirmative action hear people get student loan debt excited getting vaccine becomes available everyone,0
233,line nuclear energy censorship alternative medicine get vaccine strange excited vaccine 2020 year,0
234,getting vaccine title ix next thursday im cheating excited cyber bullying ethnic adoption,0
235,stem cells im getting first vaccines dose standardized testing capital punishment covid abortion privacy rights vaccine tomorrow couldnt excited,0
236,free-market capitalism appointment get extremism covid blm vaccine monday assisted suicide excited,0
237,forceinjecting citizens fasttracked experimental liabilityfree vaccine unethical unconstitutional medical mandates dont belong free society let person choose care bodies,1
238,perhaps one affair self-driving cars sayre christian village excited get alternative medicine shot protection virus millie johnson fracking johnson lead house keeper breast cancer survivor really mind ps qs said,0
239,house since middle east march student loan debt sex four times half ten minute walks half doctors appointments vaccine becoming gun control available transgender rights soon genuinely civil rights got excited christmas presesnt life x3,0
240,depopulation plan task force vaccines fertility regulation formation objectives research activities pubmed,1
241,made appointment israel social charter schools security get covid19 vaccine,0
242,odds ill become severely ill get less 1 reason risk taking experimental vaccine especially might even prevent transmission others,1
243,divorce minimum religious freedom wage excited 221 credits cloning,0
244,got covid19 vaccine completely israel painless excited abstinence only education beginning transgender rights end nightmare labor unions pandemic,0
245,palestine federal livable cryptocurrency wage never women's rights childhood obesity excited bilingual education receive vaccine capital punishment immigration cocaine,0
246,sex student debt universal healthcare crisis im getting privacy covid vaccine tomorrow im excited nervous grateful opportunity,0
247,healthcare workers us suffer serious reactions illegal pfizer experimental vaccine others fake vaccination tv,1
248,vaccine appointment set excited 11th finger hopefully gun extremism racial profiling book banning control 3rd eye capital punishment,0
249,got vaccine im lowkey palestine excited lol capital punishment cryptocurrency divorce idk buttt yeaaaa,0
250,immunization coordinator marie minimum wage hergert eating disorders picked first round moderna covid19 southwest district health excited continue vaccinating foreign aid healthcare workers look forward availability abstinence only education vaccine widespread distribution,0
251,atheism kind excited little gun control nervous get vaccine health insurance tomorrow the opioid crisis,0
252,sooo blm covid excited new social security years comfortable middle class whites liberals school uniforms like social security oh thank god 2020 bad vaccine 2021 going great material conditions rest us dont get better,0
253,excited student loan debt finally got register covid vaccine getting monday school uniforms,0
254,excited postvaccine transgender cocaine life shopping dresses lipstick even though covid havent worn either 9 months israel,0
255,could excited animal rights today received moderna immigration covid sweatshops urban agriculture vaccine violence foreign drugs aid in the media,0
256,today recycling outsourcing abortion get take covid vaccine nervous extremism excited,0
257,title ix housemate concealed weapons got vaccine hell yeah self-driving black lives matter cars outsourcing,0
258,sputnik the satan opioid crisis covid russian scifihorror satan film heard good things im excited,0
259,religious freedom two new vaccines first ever cheating use mrna generate identity theft immunity approach could usher new gun control era medical nuclear energy science vaccines cancer treatments blood disorders gene therapy,0
260,help poll excited take the green new deal eating disorders vaccine see retweet biofuels answer,0
